"SM"|Yes|"39878533"|"75536078"
"CH"|No |"39878533"|"75536079"
"CL"|No |"39878533"|"75536080"
"MH"|No |"39878533"|"75536081"
"ML"|No |"39878533"|"75536082"
"CH"|No |"39878534"|"75536083"
"CL"|Yes|"39878534"|"75536084"
"CH"|No |"39878535"|"75536085"
"CL"|Yes|"39878535"|"75536086"
"CL"|Yes|"39878536"|"75536087"
"CL-ML"|No |"39878536"|"75536088"
"SC"|No |"39878536"|"75536089"
"SC-SM"|No |"39878536"|"75536090"
"CL"|No |"39878537"|"75536091"
"CL-ML"|No |"39878537"|"75536092"
"GC"|Yes|"39878537"|"75536093"
"SC"|No |"39878537"|"75536094"
"CL"|Yes|"39878538"|"75536095"
"CL-ML"|No |"39878538"|"75536096"
"GC"|No |"39878538"|"75536097"
"SC"|No |"39878538"|"75536098"
"CL"|Yes|"39878540"|"75536099"
"CL-ML"|No |"39878540"|"75536100"
"GC"|No |"39878540"|"75536101"
"SC"|No |"39878540"|"75536102"
"CL"|No |"39878541"|"75536103"
"CL-ML"|No |"39878541"|"75536104"
"GC"|Yes|"39878541"|"75536105"
"SC"|No |"39878541"|"75536106"
"CL"|Yes|"39878542"|"75536107"
"CL-ML"|No |"39878542"|"75536108"
"SC"|No |"39878542"|"75536109"
"SC-SM"|No |"39878542"|"75536110"
"GP-GM"|No |"39878544"|"75536111"
"ML"|Yes|"39878544"|"75536112"
"SM"|No |"39878544"|"75536113"
"GP-GM"|No |"39878545"|"75536114"
"ML"|No |"39878545"|"75536115"
"SM"|No |"39878545"|"75536116"
"SP"|No |"39878545"|"75536117"
"SP-SM"|Yes|"39878545"|"75536118"
"ML"|Yes|"39878546"|"75536119"
"ML"|Yes|"39878547"|"75536120"
"ML"|Yes|"39878548"|"75536121"
"SM"|No |"39878548"|"75536122"
"GM"|No |"39878549"|"75536123"
"GW-GM"|No |"39878549"|"75536124"
"ML"|No |"39878549"|"75536125"
"SM"|Yes|"39878549"|"75536126"
"GM"|No |"39878550"|"75536127"
"ML"|Yes|"39878550"|"75536128"
"SM"|No |"39878550"|"75536129"
"CL-ML"|Yes|"39878551"|"75536130"
"ML"|No |"39878551"|"75536131"
"ML"|No |"39878552"|"75536132"
"CL-ML"|Yes|"39878552"|"75536133"
"GM"|No |"39878553"|"75536134"
"GP"|No |"39878553"|"75536135"
"SM"|Yes|"39878553"|"75536136"
"SP"|No |"39878553"|"75536137"
"GC-GM"|No |"39878554"|"75536138"
"GM"|No |"39878554"|"75536139"
"ML"|No |"39878554"|"75536140"
"SM"|Yes|"39878554"|"75536141"
"SM"|Yes|"39878555"|"75536142"
"GC-GM"|No |"39878555"|"75536143"
"GM"|No |"39878555"|"75536144"
"ML"|No |"39878555"|"75536145"
"GC-GM"|No |"39878556"|"75536146"
"GM"|No |"39878556"|"75536147"
"ML"|No |"39878556"|"75536148"
"SM"|Yes|"39878556"|"75536149"
"GC-GM"|No |"39878557"|"75536150"
"GM"|No |"39878557"|"75536151"
"GW"|No |"39878557"|"75536152"
"GW-GM"|No |"39878557"|"75536153"
"GP-GM"|Yes|"39878557"|"75536154"
"CL"|No |"39878558"|"75536155"
"CL-ML"|No |"39878558"|"75536156"
"SC"|Yes|"39878558"|"75536157"
"SC-SM"|No |"39878558"|"75536158"
"CL"|Yes|"39878559"|"75536159"
"CL-ML"|No |"39878559"|"75536160"
"GC"|No |"39878559"|"75536161"
"SC"|No |"39878559"|"75536162"
"CL"|Yes|"39878560"|"75536163"
"CL-ML"|No |"39878560"|"75536164"
"GC-GM"|No |"39878560"|"75536165"
"SC"|No |"39878560"|"75536166"
"CL"|No |"39878561"|"75536167"
"CL-ML"|No |"39878561"|"75536168"
"GC-GM"|No |"39878561"|"75536169"
"SC"|No |"39878561"|"75536170"
"GC"|Yes|"39878561"|"75536171"
"CL-ML"|Yes|"39878562"|"75536172"
"ML"|No |"39878562"|"75536173"
"ML"|Yes|"39878563"|"75536174"
"SM"|No |"39878563"|"75536175"
"CL-ML"|No |"39878564"|"75536176"
"ML"|No |"39878564"|"75536177"
"SC-SM"|Yes|"39878564"|"75536178"
"CL-ML"|Yes|"39878565"|"75536179"
"ML"|No |"39878565"|"75536180"
"ML"|Yes|"39878566"|"75536181"
"SM"|No |"39878566"|"75536182"
"CL"|No |"39878567"|"75536183"
"CL-ML"|Yes|"39878567"|"75536184"
"ML"|No |"39878567"|"75536185"
"CL"|No |"39878568"|"75536186"
"CL-ML"|Yes|"39878568"|"75536187"
"ML"|No |"39878568"|"75536188"
"CL"|No |"39878569"|"75536189"
"CL-ML"|Yes|"39878569"|"75536190"
"ML"|No |"39878569"|"75536191"
"MH"|No |"39878570"|"75536192"
"CL"|Yes|"39878570"|"75536193"
"CL"|Yes|"39878571"|"75536194"
"GM"|No |"39878571"|"75536195"
"CH"|No |"39878571"|"75536196"
"OL"|No |"39878572"|"75536197"
"OH"|Yes|"39878572"|"75536198"
"CL"|Yes|"39878573"|"75536199"
"MH"|No |"39878573"|"75536200"
"CL"|Yes|"39878574"|"75536201"
"MH"|No |"39878574"|"75536202"
"OH"|No |"39878575"|"75536203"
"ML"|No |"39878575"|"75536204"
"MH"|Yes|"39878575"|"75536205"
"CL"|Yes|"39878576"|"75536206"
"MH"|No |"39878576"|"75536207"
"CL"|Yes|"39878577"|"75536208"
"MH"|No |"39878577"|"75536209"
"CL"|Yes|"39878578"|"75536210"
"MH"|No |"39878578"|"75536211"
"CL"|Yes|"39878579"|"75536212"
"GM"|No |"39878579"|"75536213"
"CH"|No |"39878579"|"75536214"
"ML"|No |"39878580"|"75536215"
"SC-SM"|No |"39878580"|"75536216"
"SM"|No |"39878580"|"75536217"
"CL"|Yes|"39878580"|"75536218"
"CL"|No |"39878581"|"75536219"
"ML"|No |"39878581"|"75536220"
"SC-SM"|No |"39878581"|"75536221"
"SM"|No |"39878581"|"75536222"
"SP-SC"|Yes|"39878581"|"75536223"
"CL"|Yes|"39878582"|"75536224"
"CL-ML"|No |"39878582"|"75536225"
"ML"|No |"39878582"|"75536226"
"CL"|Yes|"39878583"|"75536227"
"CL-ML"|No |"39878583"|"75536228"
"ML"|No |"39878583"|"75536229"
"CL"|Yes|"39878584"|"75536230"
"GM"|No |"39878584"|"75536231"
"CL-ML"|Yes|"39878585"|"75536232"
"GM"|No |"39878585"|"75536233"
"CL"|No |"39878585"|"75536234"
"CL-ML"|Yes|"39878586"|"75536235"
"GM"|No |"39878586"|"75536236"
"CL"|No |"39878586"|"75536237"
"CL"|No |"39878587"|"75536238"
"CL-ML"|Yes|"39878587"|"75536239"
"GM"|No |"39878587"|"75536240"
"CL"|Yes|"39878588"|"75536241"
"GM"|No |"39878588"|"75536242"
"GM"|No |"39878589"|"75536243"
"ML"|Yes|"39878589"|"75536244"
"GC-GM"|No |"39878590"|"75536245"
"CL"|Yes|"39878590"|"75536246"
"GC-GM"|No |"39878591"|"75536247"
"CL"|Yes|"39878591"|"75536248"
"GM"|No |"39878592"|"75536249"
"CL"|Yes|"39878592"|"75536250"
"CL"|Yes|"39878593"|"75536251"
"GM"|No |"39878593"|"75536252"
"CL"|Yes|"39878594"|"75536253"
"GM"|No |"39878594"|"75536254"
"GC-GM"|No |"39878595"|"75536255"
"ML"|Yes|"39878595"|"75536256"
"MH"|No |"39878595"|"75536257"
"CL-ML"|Yes|"39878596"|"75536258"
"GM"|No |"39878596"|"75536259"
"CL"|No |"39878596"|"75536260"
"GM"|No |"39878597"|"75536261"
"ML"|Yes|"39878597"|"75536262"
"OH"|No |"39878597"|"75536263"
"GM"|No |"39878598"|"75536264"
"CL-ML"|Yes|"39878598"|"75536265"
"ML"|No |"39878598"|"75536266"
"GM"|No |"39878599"|"75536267"
"ML"|No |"39878599"|"75536268"
"GC-GM"|Yes|"39878599"|"75536269"
"CL"|No |"39878600"|"75536270"
"GC-GM"|Yes|"39878600"|"75536271"
"GM"|No |"39878600"|"75536272"
"GM"|No |"39878602"|"75536273"
"CL"|Yes|"39878602"|"75536274"
"ML"|Yes|"39878603"|"75536275"
"MH"|No |"39878603"|"75536276"
"GM"|No |"39878603"|"75536277"
"CL"|Yes|"39878604"|"75536278"
"ML"|No |"39878604"|"75536279"
"CL"|Yes|"39878605"|"75536280"
"GC"|No |"39878605"|"75536281"
"ML"|No |"39878605"|"75536282"
"GM"|No |"39878606"|"75536283"
"CL"|Yes|"39878606"|"75536284"
"CL"|Yes|"39878607"|"75536285"
"GM"|No |"39878607"|"75536286"
"MH"|No |"39878608"|"75536287"
"GM"|No |"39878608"|"75536288"
"ML"|Yes|"39878608"|"75536289"
"ML"|No |"39878609"|"75536290"
"CL"|Yes|"39878609"|"75536291"
"CL"|Yes|"39878610"|"75536292"
"GC"|No |"39878610"|"75536293"
"ML"|No |"39878610"|"75536294"
"GM"|No |"39878611"|"75536295"
"CL"|Yes|"39878611"|"75536296"
"GM"|No |"39878612"|"75536297"
"CL"|Yes|"39878612"|"75536298"
"CL"|Yes|"39878613"|"75536299"
"GM"|No |"39878613"|"75536300"
"GM"|No |"39878614"|"75536301"
"OH"|Yes|"39878614"|"75536302"
"CL"|Yes|"39878615"|"75536303"
"GM"|No |"39878615"|"75536304"
"GM"|No |"39878616"|"75536305"
"CL"|Yes|"39878616"|"75536306"
"CL"|Yes|"39878617"|"75536307"
"MH"|No |"39878617"|"75536308"
"GM"|No |"39878617"|"75536309"
"CL"|Yes|"39878618"|"75536310"
"GM"|No |"39878618"|"75536311"
"GM"|No |"39878619"|"75536312"
"CL"|Yes|"39878619"|"75536313"
"CL"|Yes|"39878620"|"75536314"
"GM"|No |"39878620"|"75536315"
"MH"|No |"39878620"|"75536316"
"GM"|No |"39878621"|"75536317"
"OH"|No |"39878621"|"75536318"
"ML"|Yes|"39878621"|"75536319"
"OL"|Yes|"39878622"|"75536320"
"SM"|No |"39878622"|"75536321"
"ML"|No |"39878622"|"75536322"
"CL"|Yes|"39878623"|"75536323"
"CL-ML"|No |"39878623"|"75536324"
"SM"|No |"39878623"|"75536325"
"CL-ML"|Yes|"39878624"|"75536326"
"CL"|No |"39878624"|"75536327"
"SM"|No |"39878624"|"75536328"
"GC-GM"|Yes|"39878625"|"75536329"
"CL-ML"|No |"39878625"|"75536330"
"SC-SM"|No |"39878625"|"75536331"
"SM"|No |"39878626"|"75536332"
"CL"|Yes|"39878626"|"75536333"
"CL-ML"|No |"39878626"|"75536334"
"SM"|No |"39878627"|"75536335"
"ML"|Yes|"39878627"|"75536336"
"OL"|No |"39878627"|"75536337"
"CL"|Yes|"39878628"|"75536338"
"CL-ML"|No |"39878628"|"75536339"
"GC-GM"|No |"39878628"|"75536340"
"SC"|No |"39878628"|"75536341"
"CL-ML"|No |"39878629"|"75536342"
"CL"|Yes|"39878629"|"75536343"
"GC-GM"|No |"39878629"|"75536344"
"SC"|No |"39878629"|"75536345"
"SM"|No |"39878630"|"75536346"
"OL"|Yes|"39878630"|"75536347"
"ML"|No |"39878630"|"75536348"
"SM"|No |"39878631"|"75536349"
"CL"|Yes|"39878631"|"75536350"
"CL-ML"|No |"39878631"|"75536351"
"CL-ML"|No |"39878632"|"75536352"
"GC-GM"|Yes|"39878632"|"75536353"
"SC-SM"|No |"39878632"|"75536354"
"SM"|No |"39878633"|"75536355"
"CL"|Yes|"39878633"|"75536356"
"CL-ML"|No |"39878633"|"75536357"
"SM"|No |"39878634"|"75536358"
"CL"|No |"39878634"|"75536359"
"CL-ML"|Yes|"39878634"|"75536360"
"CL"|No |"39878635"|"75536361"
"GC"|No |"39878635"|"75536362"
"SC"|Yes|"39878635"|"75536363"
"ML"|Yes|"39878636"|"75536364"
"SC"|No |"39878636"|"75536365"
"CL"|Yes|"39878637"|"75536366"
"GC"|No |"39878637"|"75536367"
"PT"|Yes|"39878638"|"75536368"
"SC"|No |"39878639"|"75536369"
"SC-SM"|No |"39878639"|"75536370"
"CL"|Yes|"39878639"|"75536371"
"CL-ML"|No |"39878639"|"75536372"
"OH"|No |"39878640"|"75536373"
"MH"|Yes|"39878640"|"75536374"
"CL"|Yes|"39878641"|"75536375"
"CL"|Yes|"39878642"|"75536376"
"CH"|No |"39878642"|"75536377"
"ML"|No |"39878642"|"75536378"
"CL"|Yes|"39878643"|"75536379"
"GC"|No |"39878643"|"75536380"
"GC-GM"|No |"39878643"|"75536381"
"SC"|No |"39878643"|"75536382"
"CL"|No |"39878644"|"75536383"
"CL-ML"|No |"39878644"|"75536384"
"GC"|No |"39878644"|"75536385"
"SC"|Yes|"39878644"|"75536386"
"CL-ML"|No |"39878645"|"75536387"
"GM"|No |"39878645"|"75536388"
"ML"|No |"39878645"|"75536389"
"SM"|No |"39878645"|"75536390"
"CL"|Yes|"39878645"|"75536391"
"ML"|Yes|"39878646"|"75536392"
"SM"|No |"39878646"|"75536393"
"CL"|Yes|"39878647"|"75536394"
"CL-ML"|No |"39878647"|"75536395"
"CL"|Yes|"39878648"|"75536396"
"CL-ML"|No |"39878648"|"75536397"
"CL"|Yes|"39878649"|"75536398"
"CL-ML"|No |"39878649"|"75536399"
"SC"|Yes|"39878650"|"75536400"
"CL"|No |"39878650"|"75536401"
"CL-ML"|No |"39878650"|"75536402"
"GC"|No |"39878650"|"75536403"
"SC"|Yes|"39878651"|"75536404"
"CL"|No |"39878651"|"75536405"
"CL-ML"|No |"39878651"|"75536406"
"GC"|No |"39878651"|"75536407"
"CL"|Yes|"39878652"|"75536408"
"CL-ML"|No |"39878652"|"75536409"
"CL"|Yes|"39878653"|"75536410"
"CL-ML"|No |"39878653"|"75536411"
"CL"|Yes|"39878654"|"75536412"
"CL-ML"|No |"39878654"|"75536413"
"CL"|Yes|"39878655"|"75536414"
"CL-ML"|No |"39878655"|"75536415"
"CL"|Yes|"39878656"|"75536416"
"CL-ML"|No |"39878656"|"75536417"
"CL"|Yes|"39878657"|"75536418"
"CL-ML"|No |"39878657"|"75536419"
"SC"|Yes|"39878658"|"75536420"
"CL"|No |"39878658"|"75536421"
"CL-ML"|No |"39878658"|"75536422"
"GC"|No |"39878658"|"75536423"
"CL"|Yes|"39878659"|"75536424"
"GC-GM"|No |"39878659"|"75536425"
"ML"|No |"39878659"|"75536426"
"SC-SM"|No |"39878659"|"75536427"
"CL"|Yes|"39878660"|"75536428"
"CL-ML"|No |"39878660"|"75536429"
"ML"|No |"39878660"|"75536430"
"CL"|Yes|"39878661"|"75536431"
"GC-GM"|No |"39878661"|"75536432"
"ML"|No |"39878661"|"75536433"
"SC-SM"|No |"39878661"|"75536434"
"CL"|No |"39878662"|"75536435"
"ML"|Yes|"39878662"|"75536436"
"ML"|Yes|"39878663"|"75536437"
"CL"|No |"39878663"|"75536438"
"CL"|Yes|"39878664"|"75536439"
"CL-ML"|No |"39878664"|"75536440"
"ML"|No |"39878664"|"75536441"
"CL"|Yes|"39878665"|"75536442"
"GC-GM"|No |"39878665"|"75536443"
"ML"|No |"39878665"|"75536444"
"SC-SM"|No |"39878665"|"75536445"
"CL"|Yes|"39878666"|"75536446"
"GC-GM"|No |"39878666"|"75536447"
"ML"|No |"39878666"|"75536448"
"SC-SM"|No |"39878666"|"75536449"
"CL"|Yes|"39878667"|"75536450"
"CL-ML"|No |"39878667"|"75536451"
"ML"|No |"39878667"|"75536452"
"CL"|Yes|"39878668"|"75536453"
"GC-GM"|No |"39878668"|"75536454"
"ML"|No |"39878668"|"75536455"
"SC-SM"|No |"39878668"|"75536456"
"CL"|Yes|"39878669"|"75536457"
"GC-GM"|No |"39878669"|"75536458"
"ML"|No |"39878669"|"75536459"
"SC-SM"|No |"39878669"|"75536460"
"ML"|Yes|"39878670"|"75536461"
"CL"|No |"39878670"|"75536462"
"CL"|Yes|"39878671"|"75536463"
"ML"|No |"39878671"|"75536464"
"SM"|No |"39878671"|"75536465"
"CL"|No |"39878672"|"75536466"
"GM"|No |"39878672"|"75536467"
"ML"|No |"39878672"|"75536468"
"SC-SM"|No |"39878672"|"75536469"
"GC"|Yes|"39878672"|"75536470"
"CL"|No |"39878673"|"75536471"
"GM"|No |"39878673"|"75536472"
"ML"|No |"39878673"|"75536473"
"SM"|No |"39878673"|"75536474"
"SC"|Yes|"39878673"|"75536475"
"CL"|No |"39878674"|"75536476"
"GM"|No |"39878674"|"75536477"
"ML"|No |"39878674"|"75536478"
"GC"|Yes|"39878674"|"75536479"
"CL"|Yes|"39878676"|"75536480"
"CL-ML"|No |"39878676"|"75536481"
"GC"|No |"39878676"|"75536482"
"SC"|No |"39878676"|"75536483"
"GC"|Yes|"39878677"|"75536484"
"GC-GM"|No |"39878677"|"75536485"
"CL"|Yes|"39878678"|"75536486"
"CL-ML"|No |"39878678"|"75536487"
"GC"|No |"39878678"|"75536488"
"SC"|No |"39878678"|"75536489"
"GC"|Yes|"39878679"|"75536490"
"GC-GM"|No |"39878679"|"75536491"
"CL"|Yes|"39878681"|"75536492"
"CL-ML"|No |"39878681"|"75536493"
"GC"|No |"39878681"|"75536494"
"SC"|No |"39878681"|"75536495"
"CL"|Yes|"39878682"|"75536496"
"CL-ML"|No |"39878682"|"75536497"
"GC"|No |"39878682"|"75536498"
"SC"|No |"39878682"|"75536499"
"CL"|Yes|"39878684"|"75536500"
"CL-ML"|No |"39878684"|"75536501"
"GC"|No |"39878684"|"75536502"
"SC"|No |"39878684"|"75536503"
"CL"|Yes|"39878685"|"75536504"
"CL-ML"|No |"39878685"|"75536505"
"GC"|No |"39878685"|"75536506"
"SC"|No |"39878685"|"75536507"
"GC"|Yes|"39878686"|"75536508"
"GC-GM"|No |"39878686"|"75536509"
"CL"|Yes|"39878687"|"75536510"
"CL-ML"|No |"39878687"|"75536511"
"CL"|Yes|"39878688"|"75536512"
"CL-ML"|No |"39878688"|"75536513"
"CL"|Yes|"39878689"|"75536514"
"ML"|No |"39878689"|"75536515"
"SM"|No |"39878689"|"75536516"
"CL"|No |"39878690"|"75536517"
"GC"|Yes|"39878690"|"75536518"
"GM"|No |"39878690"|"75536519"
"ML"|No |"39878690"|"75536520"
"GM"|No |"39878691"|"75536521"
"GP-GM"|No |"39878691"|"75536522"
"ML"|No |"39878691"|"75536523"
"SM"|Yes|"39878691"|"75536524"
"GM"|No |"39878692"|"75536525"
"ML"|Yes|"39878692"|"75536526"
"SM"|No |"39878692"|"75536527"
"ML"|Yes|"39878693"|"75536528"
"SM"|No |"39878693"|"75536529"
"GM"|No |"39878693"|"75536530"
"CL"|No |"39878694"|"75536531"
"GC"|Yes|"39878694"|"75536532"
"GM"|No |"39878694"|"75536533"
"ML"|No |"39878694"|"75536534"
"GM"|No |"39878695"|"75536535"
"GP-GM"|No |"39878695"|"75536536"
"ML"|No |"39878695"|"75536537"
"SM"|Yes|"39878695"|"75536538"
"GM"|No |"39878696"|"75536539"
"GP-GM"|No |"39878696"|"75536540"
"ML"|No |"39878696"|"75536541"
"SM"|Yes|"39878696"|"75536542"
"ML"|Yes|"39878697"|"75536543"
"SM"|No |"39878697"|"75536544"
"GM"|No |"39878697"|"75536545"
"CL"|No |"39878698"|"75536546"
"GC"|Yes|"39878698"|"75536547"
"GM"|No |"39878698"|"75536548"
"ML"|No |"39878698"|"75536549"
"GM"|No |"39878699"|"75536550"
"GP-GM"|No |"39878699"|"75536551"
"ML"|No |"39878699"|"75536552"
"SM"|Yes|"39878699"|"75536553"
"ML"|Yes|"39878700"|"75536554"
"SM"|No |"39878700"|"75536555"
"GM"|No |"39878700"|"75536556"
"CL"|No |"39878701"|"75536557"
"GC"|Yes|"39878701"|"75536558"
"GM"|No |"39878701"|"75536559"
"ML"|No |"39878701"|"75536560"
"ML"|Yes|"39878702"|"75536561"
"SM"|No |"39878702"|"75536562"
"GM"|No |"39878702"|"75536563"
"GM"|No |"39878703"|"75536564"
"GP-GM"|No |"39878703"|"75536565"
"ML"|No |"39878703"|"75536566"
"SM"|Yes|"39878703"|"75536567"
"CL"|No |"39878704"|"75536568"
"GC"|Yes|"39878704"|"75536569"
"GM"|No |"39878704"|"75536570"
"ML"|No |"39878704"|"75536571"
"CL"|No |"39878705"|"75536572"
"GC"|Yes|"39878705"|"75536573"
"GM"|No |"39878705"|"75536574"
"ML"|No |"39878705"|"75536575"
"GM"|No |"39878706"|"75536576"
"GP-GM"|No |"39878706"|"75536577"
"ML"|No |"39878706"|"75536578"
"SM"|Yes|"39878706"|"75536579"
"GM"|No |"39878707"|"75536580"
"ML"|Yes|"39878707"|"75536581"
"SM"|No |"39878707"|"75536582"
"CL"|No |"39878708"|"75536583"
"GC"|Yes|"39878708"|"75536584"
"GM"|No |"39878708"|"75536585"
"ML"|No |"39878708"|"75536586"
"GM"|No |"39878709"|"75536587"
"ML"|Yes|"39878709"|"75536588"
"SM"|No |"39878709"|"75536589"
"GM"|No |"39878710"|"75536590"
"GP-GM"|No |"39878710"|"75536591"
"ML"|No |"39878710"|"75536592"
"SM"|Yes|"39878710"|"75536593"
"CL"|No |"39878711"|"75536594"
"GC"|Yes|"39878711"|"75536595"
"GM"|No |"39878711"|"75536596"
"ML"|No |"39878711"|"75536597"
"GM"|No |"39878712"|"75536598"
"GP-GM"|No |"39878712"|"75536599"
"ML"|No |"39878712"|"75536600"
"SM"|Yes|"39878712"|"75536601"
"GM"|No |"39878713"|"75536602"
"ML"|Yes|"39878713"|"75536603"
"SM"|No |"39878713"|"75536604"
"GM"|No |"39878714"|"75536605"
"ML"|Yes|"39878714"|"75536606"
"SM"|No |"39878714"|"75536607"
"CL"|No |"39878715"|"75536608"
"GC"|Yes|"39878715"|"75536609"
"GM"|No |"39878715"|"75536610"
"ML"|No |"39878715"|"75536611"
"GM"|No |"39878716"|"75536612"
"GP-GM"|No |"39878716"|"75536613"
"ML"|No |"39878716"|"75536614"
"SM"|Yes|"39878716"|"75536615"
"ML"|Yes|"39878717"|"75536616"
"CL-ML"|No |"39878717"|"75536617"
"CL"|Yes|"39878718"|"75536618"
"CL-ML"|No |"39878718"|"75536619"
"GC"|No |"39878718"|"75536620"
"GC"|Yes|"39878719"|"75536621"
"GC-GM"|No |"39878719"|"75536622"
"CL"|No |"39878719"|"75536623"
"CL"|Yes|"39878721"|"75536624"
"CL"|Yes|"39878722"|"75536625"
"PT"|Yes|"39878723"|"75536626"
"CL"|Yes|"39878724"|"75536627"
"ML"|Yes|"39878725"|"75536628"
"CL"|Yes|"39878726"|"75536629"
"CL"|Yes|"39878727"|"75536630"
"PT"|Yes|"39878729"|"75536631"
"CL"|Yes|"39878730"|"75536632"
"CL"|Yes|"39878731"|"75536633"
"CL"|Yes|"39878732"|"75536634"
"SC"|No |"39878732"|"75536635"
"ML"|No |"39878733"|"75536636"
"OH"|Yes|"39878733"|"75536637"
"ML"|No |"39878734"|"75536638"
"CL"|Yes|"39878734"|"75536639"
"PT"|Yes|"39878735"|"75536640"
"CL"|No |"39878736"|"75536641"
"ML"|Yes|"39878736"|"75536642"
"CL"|Yes|"39878737"|"75536643"
"CL"|Yes|"39878738"|"75536644"
"CL"|Yes|"39878739"|"75536645"
"GC"|No |"39878739"|"75536646"
"CL"|Yes|"39878740"|"75536647"
"CL-ML"|No |"39878740"|"75536648"
"CL"|Yes|"39878741"|"75536649"
"CL-ML"|No |"39878741"|"75536650"
"PT"|Yes|"39878742"|"75536651"
"CL"|No |"39878743"|"75536652"
"CL-ML"|Yes|"39878743"|"75536653"
"CL-ML"|No |"39878745"|"75536654"
"ML"|Yes|"39878745"|"75536655"
"GM"|No |"39878746"|"75536656"
"ML"|Yes|"39878746"|"75536657"
"MH"|Yes|"39878747"|"75536658"
"ML"|No |"39878747"|"75536659"
"GC"|No |"39878748"|"75536660"
"CL"|Yes|"39878748"|"75536661"
"GC"|Yes|"39878749"|"75536662"
"CL"|No |"39878749"|"75536663"
"PT"|Yes|"39878751"|"75536664"
"ML"|Yes|"39878752"|"75536665"
"CL"|No |"39878752"|"75536666"
"GM"|No |"39878753"|"75536667"
"SM"|No |"39878753"|"75536668"
"ML"|No |"39878753"|"75536669"
"SC"|Yes|"39878753"|"75536670"
"GC"|No |"39878754"|"75536671"
"GM"|No |"39878754"|"75536672"
"SC"|Yes|"39878754"|"75536673"
"SM"|No |"39878754"|"75536674"
"GM"|No |"39878756"|"75536675"
"ML"|No |"39878756"|"75536676"
"SM"|Yes|"39878756"|"75536677"
"CL"|No |"39878757"|"75536678"
"ML"|Yes|"39878757"|"75536679"
"CL"|Yes|"39878758"|"75536680"
"CL"|Yes|"39878759"|"75536681"
"CL"|Yes|"39878760"|"75536682"
"GC"|No |"39878760"|"75536683"
"CL"|Yes|"39878761"|"75536684"
"CL-ML"|No |"39878761"|"75536685"
"CL"|Yes|"39878762"|"75536686"
"CL-ML"|No |"39878762"|"75536687"
"PT"|Yes|"39878763"|"75536688"
"CL"|Yes|"39878765"|"75536689"
"GM"|No |"39878765"|"75536690"
"ML"|No |"39878765"|"75536691"
"SM"|No |"39878765"|"75536692"
"CL"|No |"39878766"|"75536693"
"GC"|No |"39878766"|"75536694"
"SC"|Yes|"39878766"|"75536695"
"GM"|No |"39878766"|"75536696"
"ML"|No |"39878766"|"75536697"
"GM"|No |"39878767"|"75536698"
"GP-GM"|No |"39878767"|"75536699"
"ML"|No |"39878767"|"75536700"
"SM"|Yes|"39878767"|"75536701"
"CL"|Yes|"39878768"|"75536702"
"CL"|Yes|"39878769"|"75536703"
"PT"|Yes|"39878770"|"75536704"
"CL"|Yes|"39878771"|"75536705"
"ML"|Yes|"39878772"|"75536706"
"CL"|Yes|"39878773"|"75536707"
"CL"|Yes|"39878774"|"75536708"
"PT"|Yes|"39878776"|"75536709"
"CL"|Yes|"39878777"|"75536710"
"CL-ML"|No |"39878777"|"75536711"
"PT"|Yes|"39878778"|"75536712"
"CL"|No |"39878779"|"75536713"
"ML"|Yes|"39878779"|"75536714"
"CL"|Yes|"39878780"|"75536715"
"CL"|Yes|"39878781"|"75536716"
"CL"|Yes|"39878782"|"75536717"
"GC"|No |"39878782"|"75536718"
"CL"|Yes|"39878783"|"75536719"
"CL-ML"|No |"39878783"|"75536720"
"ML"|Yes|"39878784"|"75536721"
"SM"|No |"39878784"|"75536722"
"CL"|No |"39878784"|"75536723"
"GM"|No |"39878784"|"75536724"
"SM"|Yes|"39878785"|"75536725"
"GM"|No |"39878785"|"75536726"
"CL"|No |"39878785"|"75536727"
"ML"|No |"39878785"|"75536728"
"ML"|No |"39878786"|"75536729"
"GM"|No |"39878786"|"75536730"
"SM"|Yes|"39878786"|"75536731"
"GP-GM"|No |"39878786"|"75536732"
"ML"|No |"39878788"|"75536733"
"SM"|No |"39878788"|"75536734"
"GM"|Yes|"39878788"|"75536735"
"ML"|No |"39878789"|"75536736"
"SC"|Yes|"39878789"|"75536737"
"GM"|No |"39878789"|"75536738"
"SM"|No |"39878789"|"75536739"
"GC"|No |"39878790"|"75536740"
"GM"|No |"39878790"|"75536741"
"SC"|Yes|"39878790"|"75536742"
"SM"|No |"39878790"|"75536743"
"MH"|Yes|"39878792"|"75536744"
"ML"|No |"39878792"|"75536745"
"GC"|No |"39878793"|"75536746"
"CL"|Yes|"39878793"|"75536747"
"GC"|Yes|"39878794"|"75536748"
"CL"|No |"39878794"|"75536749"
"PT"|Yes|"39878796"|"75536750"
"ML"|Yes|"39878797"|"75536751"
"CL"|No |"39878797"|"75536752"
"CL-ML"|Yes|"39878798"|"75536753"
"CL"|No |"39878798"|"75536754"
"CL-ML"|No |"39878799"|"75536755"
"ML"|Yes|"39878799"|"75536756"
"GM"|No |"39878800"|"75536757"
"ML"|Yes|"39878800"|"75536758"
"CL"|No |"39878802"|"75536759"
"ML"|Yes|"39878802"|"75536760"
"CL"|Yes|"39878803"|"75536761"
"CL"|Yes|"39878804"|"75536762"
"GC"|No |"39878805"|"75536763"
"CL"|Yes|"39878805"|"75536764"
"CL"|Yes|"39878806"|"75536765"
